open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,rsi_6,rsi_8,rsi_10,rsi_14,rsi_8_ma3,rsi_10_ma3,ema_9,ema_20,ema_50,ema_200,atr_14,candle_body,candle_range,upper_wick,lower_wick,return_1,return_5,volatility_5,distance_to_ema_20,distance_to_ema_50,rsi_position,volume_anomaly
2025-01-28 00:00:00,102021.3,102846.1,101727.8,101812.5,8504.01,1738025999999,869986757.2001,200790,3985.634,407833820.569,0,50.0,50.0,50.0,50.0,50.0,50.0,101812.5,101812.5,101812.5,101812.5,1118.300000000003,-208.8000000000029,1118.300000000003,824.8000000000029,84.69999999999709,0.0,0.0,0.0,0.0,0.0,0.5,1.0
2025-01-28 01:00:00,101812.5,101950.0,101319.6,101319.6,5374.235,1738029599999,546193505.9723,123192,2276.212,231357804.5315,0,0.0,0.0,0.0,0.0,25.0,25.0,101713.92,101765.55714285714,101793.1705882353,101807.59552238807,1053.2466666666685,-492.8999999999942,630.3999999999942,137.5,0.0,-0.0048412523020257,0.0,0.0034232823321973566,-445.9571428571362,-473.57058823529223,0.0,0.7744833730777919
2025-01-28 02:00:00,101319.7,102387.5,101263.0,102339.7,6337.549,1738033199999,645299734.6983,158532,3633.936,370013050.5303,0,29.27452218332097,22.818987115247012,18.696162164143587,13.73354156008513,24.272995705082337,22.898720721381196,101839.076,101820.23741496599,101814.60311418686,101812.89009430462,1062.7471111111126,1020.0,1124.5,47.80000000000291,56.69999999999709,0.010068140813820792,0.0,0.0076058660079095525,519.462585034009,525.0968858131382,0.1373354156008513,0.9404848011411274
2025-01-28 03:00:00,102339.7,102843.2,101976.3,102582.7,5750.234,1738036799999,589079211.3501,144591,2906.112,297857041.3576,0,34.735977967268795,27.333257112598176,22.52977541825304,16.669401000766356,16.717414742615063,13.741979194132208,101987.8008,101892.85289925494,101844.72456068934,101820.54989436129,1036.6341629629635,243.0,866.8999999999942,260.5,363.3999999999942,0.002374445107812484,0.0,0.006218201901666421,689.8471007450571,737.9754393106559,0.16669401000766357,0.885808796016087
2025-01-28 04:00:00,102582.7,103325.3,102541.0,102865.1,7648.24,1738040399999,787546182.6171,160137,4078.459,419975268.0698,0,41.08092652484364,32.571335358344214,26.975878252790253,20.07368800035094,27.574526528729802,22.73393861172896,102163.26064000001,101985.44786123067,101884.73928379957,101830.94342775074,1002.9896079012354,282.40000000000873,784.3000000000029,460.1999999999971,41.69999999999709,0.0027529008302571434,0.0,0.005398601708810467,879.6521387693356,980.3607162004337,0.20073688000350942,1.1376478583439629
2025-01-28 05:00:00,102865.1,103295.5,102753.7,102969.0,3932.274,1738043999999,405178457.2026,97478,1893.196,195081134.082,0,43.50580616813462,34.55494373989687,28.64984924962839,21.346820153591594,31.486512070279755,26.05183430689056,102324.40851200001,102079.11949349442,101927.25931188586,101842.26737374326,941.4976601810711,103.89999999999418,541.8000000000029,326.5,111.40000000000873,0.0010100607494669678,0.01135911602209938,0.0053200662000613625,889.8805065055785,1041.740688114136,0.21346820153591595,0.6283839401242329
2025-01-28 06:00:00,102969.1,103157.8,102558.0,102697.7,3690.239,1738047599999,379372695.2337,93357,1513.461,155597887.3248,0,38.536233596952606,31.76623408200915,26.863231755002346,20.431641459516996,32.96417106008341,27.496319752473664,102399.06680960002,102138.03192268543,101957.47267220407,101850.7791411687,895.9379721569287,-271.40000000000873,599.8000000000029,188.6999999999971,139.6999999999971,-0.002634773572628646,0.013601514415769511,0.004629065388657641,559.6680773145636,740.2273277959321,0.20431641459516997,0.626423119690162
2025-01-28 07:00:00,102697.6,103282.4,102473.3,102753.8,5677.141,1738051199999,584103374.7037,131471,2583.355,265826216.9066,0,40.230363637809106,33.043238976589336,27.896319554224007,21.1841029585795,33.12147226616512,27.803133519618246,102470.01344768002,102196.6765014773,101988.70119486273,101859.76442334613,884.359575869337,56.19999999999709,809.0999999999913,528.5999999999913,224.3000000000029,0.0005462634508854869,0.004046328062325744,0.002132979027414225,557.1234985227056,765.0988051372697,0.211841029585795,0.9680948866308811
2025-01-28 08:00:00,102754.3,102982.8,102556.1,102806.9,3670.795,1738054799999,377222261.8961,101679,1791.294,184072160.3647,0,42.04476414009846,34.37187740090772,28.95178444572214,21.936604966178095,33.06045015316874,27.90377858498283,102537.39075814403,102254.79302514612,102020.78742251518,101869.18865793971,823.3382990867584,52.59999999999127,426.6999999999971,175.90000000000873,198.1999999999971,0.0005167692095084941,0.0021855537044745965,0.0019458855341983332,552.1069748538721,786.1125774848188,0.21936604966178094,0.6531054626637528
2025-01-28 09:00:00,102806.9,102932.0,102352.3,102925.2,4274.855,1738058399999,438825257.7476,103677,2175.605,223396948.6615,0,46.39515296361577,37.528180465714286,31.436226014678013,23.684760300127707,34.98109894773712,29.42811000487472,102614.95260651523,102318.64130846554,102056.25458241656,101879.69623348261,790.853192541857,118.30000000000291,579.6999999999971,6.80000000000291,454.59999999999127,0.0011507009743509933,0.0005842603565251459,0.0015638440059179588,606.5586915344611,868.9454175834398,0.23684760300127705,0.7792359371669906
2025-01-28 10:00:00,102925.1,103151.0,102553.5,102707.8,3796.655,1738061999999,390593734.0406,85950,1942.107,199808960.6444,0,39.80586478598886,34.0852954307653,29.341216435307643,22.679617449880325,35.328451099129104,29.909742298569267,102633.52208521219,102355.70404099263,102081.80538310611,101887.93607195542,765.0727668696094,-217.3000000000029,597.5,225.89999999999418,154.3000000000029,-0.0021122135298254907,-0.002536685798638416,0.0017327413291017902,352.0959590073762,625.9946168938914,0.22679617449880327,0.7119995120040709
