open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,rsi_6,rsi_8,rsi_10,rsi_14,rsi_8_ma3,rsi_10_ma3,ema_9,ema_20,ema_50,ema_200,atr_14,candle_body,candle_range,upper_wick,lower_wick,return_1,return_5,volatility_5,distance_to_ema_20,distance_to_ema_50,rsi_position,volume_anomaly
2025-01-05 00:00:00,98173.2,98349.8,98108.3,98178.3,1534.445,1736038799999,150713724.3085,38790,711.043,69843864.3643,0,50.0,50.0,50.0,50.0,50.0,50.0,98178.3,98178.3,98178.3,98178.3,241.5,5.100000000005821,241.5,171.5,64.89999999999418,0.0,0.0,0.0,0.0,0.0,0.5,1.0
2025-01-05 01:00:00,98178.3,98287.7,98001.1,98086.6,2034.128,1736042399999,199580083.4764,40690,899.918,88305803.3912,0,0.0,0.0,0.0,0.0,25.0,25.0,98159.96,98169.56666666668,98174.70392156864,98177.38756218906,247.51333333333218,-91.69999999999709,286.59999999999127,109.39999999999418,85.5,-0.0009340149503505035,0.0,0.0006604483051224576,-82.96666666667443,-88.10392156863236,0.0,1.1400231969473513
2025-01-05 02:00:00,98086.6,98196.7,98067.0,98195.5,1087.736,1736045999999,106741262.8853,28716,679.301,66661166.0238,0,19.19280930560417,14.504528502929944,11.657032755298431,8.37048424288993,21.50150950097665,20.552344251766144,98167.06800000001,98172.03650793651,98175.51945405615,98177.56778545085,231.80488888888752,108.89999999999418,129.6999999999971,1.1999999999970896,19.60000000000582,0.001110243397161259,0.0,0.0010233943944695312,23.46349206348532,19.980545943850302,0.08370484242889929,0.7008143145139208
2025-01-05 03:00:00,98195.5,98200.0,98030.0,98160.1,1000.43,1736049599999,98162324.0302,27088,501.346,49192186.67,0,17.85597166655721,13.7629089333428,11.1860576593849,8.132187539491852,9.422479145424248,7.61436347156111,98165.67440000002,98170.89969765686,98174.91476958337,98177.39397664041,223.56423703703584,-35.39999999999418,170.0,4.5,130.10000000000582,-0.00036050531847175993,0.0,0.0008614907470401835,-10.799697656853823,-14.81476958336134,0.08132187539491852,0.707425249777301
2025-01-05 04:00:00,98160.0,98496.3,98160.0,98319.6,3094.445,1736053199999,304290054.2601,51991,1380.769,135781931.568,0,40.32826718757505,31.73586554402287,26.127932561372916,19.282279486500812,20.001100993431873,16.323674325352084,98196.45952000002,98185.06163121335,98180.58870018795,98178.80896194746,238.5956720987648,159.60000000000582,336.3000000000029,176.6999999999971,0.0,0.0016248964701544022,0.0,0.0010559592778929061,134.53836878665606,139.01129981206032,0.1928227948650081,1.7680150480209307
2025-01-05 05:00:00,98319.6,98473.3,98225.3,98307.4,2003.14,1736056799999,196936825.4414,32127,724.415,71242010.7241,0,39.34041766049852,31.168025766563176,25.75961707114331,19.091409826122742,25.555600081309617,21.02453576396704,98218.64761600002,98196.71290443113,98185.56169233743,98180.08847476392,239.84958248559616,-12.200000000011642,248.0,153.6999999999971,82.09999999999127,-0.00012408512646522318,0.0013149545266111229,0.0010658355252086596,110.6870955688646,121.83830766256142,0.19091409826122743,1.1175820999999628
2025-01-05 06:00:00,98307.3,98463.4,98250.0,98413.0,1256.599,1736060399999,123588952.1018,30932,661.889,65103434.7126,0,51.64366930632708,41.519102496476165,34.62303578583919,25.92629706060707,34.80766460235407,28.836861806118474,98257.51809280002,98217.3116754377,98194.48084165753,98182.40600237821,236.3229714875159,105.69999999999709,213.39999999999418,50.39999999999418,57.30000000000291,0.0010741815977231006,0.0033276716697285824,0.000860434334594784,195.68832456230302,218.51915834247484,0.2592629706060707,0.7323494622353336
2025-01-05 07:00:00,98412.9,98430.5,98225.3,98225.3,1010.052,1736063999999,99312834.2147,27500,358.01,35201796.2702,0,36.048520154207424,31.8036236803828,28.01700472639493,22.317465372983193,34.83025064780738,29.466552527792476,98251.07447424001,98218.07246825316,98195.68943610234,98182.83280832469,232.17324195584675,-187.59999999999127,205.1999999999971,17.60000000000582,0.0,-0.0019072683486937025,0.0003034762285440973,0.0013746191894756308,7.227531746844761,29.61056389765872,0.22317465372983192,0.6205691970071365
2025-01-05 08:00:00,98225.3,98225.4,97712.2,97826.0,5872.017,1736067599999,575020366.8584,101917,2457.419,240566695.1883,0,20.356235217447434,20.271164353977284,19.308873954330807,16.921353415767186,31.19796351027875,27.31630482218831,98166.05957939201,98180.73223318144,98181.19181115716,98179.28223311748,269.64347636173346,-399.3000000000029,513.1999999999971,0.09999999999126885,113.80000000000291,-0.004065144112565755,-0.0034036232644425457,0.002327237047085351,-354.73223318143573,-355.19181115715764,0.16921353415767185,2.7972357686913756
2025-01-05 09:00:00,97825.9,97901.5,97596.0,97620.0,2748.312,1736071199999,268676724.1767,53104,1234.217,120657777.0645,0,16.03492978859056,16.700597344603736,16.388903039694625,14.917423637016228,22.925128459654605,21.238260573473454,98056.8476635136,98127.32916335463,98159.184289151,98173.71723577303,274.424346180169,-205.89999999999418,305.5,75.60000000000582,24.0,-0.002105779649581918,-0.00711557003893426,0.0019751386582046054,-507.3291633546323,-539.1842891510023,0.14917423637016228,1.2699382625002633
