open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore,rsi_6,rsi_8,rsi_10,rsi_14,rsi_8_ma3,rsi_10_ma3,ema_9,ema_20,ema_50,ema_200,atr_14,candle_body,candle_range,upper_wick,lower_wick,return_1,return_5,volatility_5,distance_to_ema_20,distance_to_ema_50,rsi_position,volume_anomaly
2025-01-15 00:00:00,96514.9,97300.0,96450.2,96852.0,7600.78,1736902799999,737039627.7107,136545,4048.861,392630677.0798,0,50.0,50.0,50.0,50.0,50.0,50.0,96852.0,96852.0,96852.0,96852.0,849.8000000000029,337.1000000000058,849.8000000000029,448.0,64.69999999999709,0.0,0.0,0.0,0.0,0.0,0.5,1.0
2025-01-15 01:00:00,96852.0,97530.2,96752.5,97306.2,8911.418,1736906399999,866045876.5217,150043,5208.767,506306806.7639,0,50.0,50.0,50.0,50.0,50.0,50.0,96942.84000000001,96895.25714285714,96869.81176470588,96856.51940298508,840.1866666666688,454.1999999999971,777.6999999999971,224.0,99.5,0.0046896295378515696,0.0,0.0033160688474675798,410.942857142858,436.38823529411457,0.5,1.0793739270810585
2025-01-15 02:00:00,97306.2,97418.7,96700.1,96781.3,6253.655,1736909999999,606673775.8036,118863,2675.45,259531751.698,0,81.22608104724783,85.829981372999,88.62054761853149,91.8360681234933,61.943327124332995,62.873515872843825,96910.532,96884.40408163265,96866.34071510959,96855.77095121409,823.9751111111118,-524.8999999999942,718.5999999999913,112.5,81.19999999999709,-0.0053943119760097025,0.0,0.005046072785704846,-103.10408163264219,-85.04071510958602,0.9183606812349331,0.8240835518001456
2025-01-15 03:00:00,96781.4,97297.2,96719.8,97288.7,3666.9,1736913599999,355742149.3323,95531,1994.562,193511472.9414,0,84.5834385775293,87.74796344029374,89.859900447108,92.47555606034379,74.52598160443091,76.16014935521316,96986.16560000001,96922.9084548105,96882.90382432098,96860.0787029433,791.0984296296294,507.3000000000029,577.3999999999942,8.5,61.59999999999127,0.0052427483408468145,0.0,0.0049473604588028295,365.7915451894951,405.7961756790173,0.9247555606034379,0.5549024727011977
2025-01-15 04:00:00,97288.8,97688.0,97033.6,97151.7,8601.37,1736917199999,837590604.1325,146689,4443.136,432794253.1425,0,79.95091697528639,84.22990940272008,87.01672329938451,90.41618803628478,85.93595140533762,88.49905712167465,97019.27248,96944.69812578094,96893.4448508182,96862.98040739163,772.871972345678,-137.10000000000582,654.3999999999942,399.1999999999971,118.09999999999127,-0.0014081799839035236,0.0,0.004432870705209218,207.00187421905866,258.25514918180124,0.9041618803628478,1.227570331930387
2025-01-15 05:00:00,97151.7,97212.4,96689.2,96989.1,6064.562,1736920799999,587484033.3778,90518,2777.304,269057505.5842,0,74.16573972797784,79.88555128672424,83.53138349763364,87.91383323041727,83.95447470991269,86.80266908137538,97013.237984,96948.92687570656,96897.19603313906,96864.23532871112,739.5823760329206,-162.59999999999127,523.1999999999971,60.69999999999709,299.90000000000873,-0.0016736711761090595,0.0014155618882418786,0.004553506090358039,40.17312429344747,91.90396686094755,0.8791383323041727,0.8853658456468863
2025-01-15 06:00:00,96989.2,97111.2,96806.5,97062.0,2671.136,1736924399999,258930981.4065,56244,1363.757,132213539.5355,0,75.13377528021547,80.40344187488802,83.85355258041315,88.07320743526888,81.50630085477745,84.80055312581042,97022.9903872,96959.69574468689,96903.65893380028,96866.20313638564,681.5980592285308,72.80000000000291,304.6999999999971,49.19999999999709,182.6999999999971,0.0007516308533639382,-0.0025096037045942987,0.0038955826446675605,102.30425531310902,158.34106619971863,0.8807320743526889,0.42718822176586013
2025-01-15 07:00:00,97061.9,97549.2,97061.9,97253.7,4928.858,1736927999999,479707293.5277,98474,2391.419,232727840.0874,0,77.76310609674462,81.8108763689877,84.7265557174283,88.50255600375647,80.69995651019998,84.03716393182503,97069.13230976001,96987.6961499548,96917.38603443556,96870.05882657086,655.6916513313938,191.8000000000029,487.3000000000029,295.5,0.0,0.0019750262718674083,0.004881108230618825,0.0028265967404992472,266.00385004519194,336.3139655644336,0.8850255600375647,0.8096906283638617
2025-01-15 08:00:00,97253.7,97488.0,97115.0,97160.1,3729.333,1736931599999,362904843.4488,80682,1970.692,191790907.9471,0,73.22642559693384,78.65848834133973,82.31212978506595,86.85842387197395,80.29093552840514,83.6307460276358,97087.32584780801,97004.11556424481,96926.90422916359,96872.94480839605,617.9994311538746,-93.59999999999127,373.0,234.3000000000029,45.10000000000582,-0.0009624312494022069,-0.001321839021386717,0.0015675514679765602,155.98443575519195,233.1957708364207,0.8685842387197396,0.6401920599239964
2025-01-15 09:00:00,97160.1,97325.6,96720.0,96777.1,6796.059,1736935199999,658806608.7585,111348,2943.569,285368555.6149,0,56.92073299242575,66.64870407654678,72.8708939101285,80.28596126993062,75.70602292895808,79.96985980420759,97025.2806782464,96982.49503431674,96921.02955351012,96871.99112871052,616.3461736666922,-383.0,605.6000000000058,165.5,57.10000000000582,-0.003941947363166554,-0.0038558254770630906,0.0022784551100595075,-205.39503431673802,-143.92955351011187,0.8028596126993063,1.1475163536123683
