open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1736899200000,96514.90,97300.00,96450.20,96852.00,7600.780,1736902799999,737039627.71070,136545,4048.861,392630677.07980,0
1736902800000,96852.00,97530.20,96752.50,97306.20,8911.418,1736906399999,866045876.52170,150043,5208.767,506306806.76390,0
1736906400000,97306.20,97418.70,96700.10,96781.30,6253.655,1736909999999,606673775.80360,118863,2675.450,259531751.69800,0
1736910000000,96781.40,97297.20,96719.80,97288.70,3666.900,1736913599999,355742149.33230,95531,1994.562,193511472.94140,0
1736913600000,97288.80,97688.00,97033.60,97151.70,8601.370,1736917199999,837590604.13250,146689,4443.136,432794253.14250,0
1736917200000,97151.70,97212.40,96689.20,96989.10,6064.562,1736920799999,587484033.37780,90518,2777.304,269057505.58420,0
1736920800000,96989.20,97111.20,96806.50,97062.00,2671.136,1736924399999,258930981.40650,56244,1363.757,132213539.53550,0
1736924400000,97061.90,97549.20,97061.90,97253.70,4928.858,1736927999999,479707293.52770,98474,2391.419,232727840.08740,0
1736928000000,97253.70,97488.00,97115.00,97160.10,3729.333,1736931599999,362904843.44880,80682,1970.692,191790907.94710,0
1736931600000,97160.10,97325.60,96720.00,96777.10,6796.059,1736935199999,658806608.75850,111348,2943.569,285368555.61490,0
1736935200000,96777.10,97096.10,96670.00,96889.10,4755.378,1736938799999,460687752.85310,77831,2320.637,224842489.23710,0
1736938800000,96889.00,96900.00,96480.00,96725.40,5694.460,1736942399999,550404030.79540,110764,2808.244,271431647.09100,0
1736942400000,96725.50,97166.90,96500.00,96896.30,5933.747,1736945999999,574358703.28550,118445,3138.125,303788283.97510,0
1736946000000,96896.40,99000.00,96802.80,98916.10,36076.254,1736949599999,3544961597.41490,528542,19557.260,1922168483.37580,0
1736949600000,98916.10,99465.80,98572.00,99382.40,24765.726,1736953199999,2452208399.82150,458047,12285.051,1216567685.57270,0
1736953200000,99382.30,99746.60,98916.30,98943.40,18707.378,1736956799999,1859247710.64920,363842,9268.034,921287247.86830,0
1736956800000,98943.30,99436.40,98830.80,98948.00,9219.245,1736960399999,913721158.93720,225588,4306.902,426832398.20750,0
1736960400000,98948.10,99283.90,98550.10,98596.40,7165.229,1736963999999,709008190.05820,159664,3112.136,307963015.65360,0
1736964000000,98596.40,99400.00,98596.40,99385.10,6394.466,1736967599999,633238320.57160,128251,3327.002,329497556.74790,0
1736967600000,99385.00,100038.10,99233.00,99807.40,11543.221,1736971199999,1149655600.74800,184363,6265.070,624193729.93010,0
1736971200000,99807.40,100658.90,99410.30,99516.00,19621.642,1736974799999,1962378921.78660,308791,10419.262,1042420148.39690,0
1736974800000,99516.00,99810.60,99430.90,99628.00,3779.574,1736978399999,376602511.61480,89967,2027.289,202004338.13030,0
1736978400000,99628.00,99810.00,99509.00,99674.20,2679.385,1736981999999,266961673.34960,59293,1307.331,130269141.37000,0
1736982000000,99674.20,100500.00,99578.30,100460.00,6857.790,1736985599999,685902607.74720,128501,4084.373,408592033.21640,0
