open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1736553600000,94675.60,94700.00,94300.20,94556.50,3882.236,1736557199999,366767068.42430,78770,1617.142,152780266.44410,0
1736557200000,94556.50,94653.00,94164.10,94391.50,2443.280,1736560799999,230679034.80410,66600,1005.851,94998137.22040,0
1736560800000,94391.50,94464.00,94128.80,94371.20,2313.632,1736564399999,218144121.90360,58676,1109.293,104604134.88290,0
1736564400000,94371.20,94394.70,94060.80,94168.30,1985.348,1736567999999,186982497.39150,50194,879.167,82801792.05410,0
1736568000000,94168.30,94271.90,93802.10,94022.00,3491.126,1736571599999,328088060.13250,70853,1291.194,121358720.21310,0
1736571600000,94022.10,94338.50,93962.70,94317.80,2804.766,1736575199999,264193729.51930,56416,1589.193,149703256.27490,0
1736575200000,94317.70,94394.30,94162.00,94162.00,1900.695,1736578799999,179254526.12180,43048,828.992,78194761.62500,0
1736578800000,94162.10,94295.60,94105.20,94210.30,1661.492,1736582399999,156482354.31770,41461,917.128,86378269.06780,0
1736582400000,94210.20,94367.00,94000.00,94036.40,2917.441,1736585999999,274737588.41010,51071,1291.639,121665340.15890,0
1736586000000,94036.30,94300.00,94003.70,94296.10,2633.007,1736589599999,247858286.10570,43303,1579.522,148684135.23030,0
1736589600000,94296.10,94484.70,94260.00,94443.60,2444.025,1736593199999,230658882.66270,51957,1285.450,121317658.27520,0
1736593200000,94443.60,94757.90,94410.00,94570.40,3535.848,1736596799999,334417708.54460,72067,1898.682,179573888.37630,0
1736596800000,94570.40,94607.10,94479.00,94505.10,1668.752,1736600399999,157743791.18230,43192,671.034,63436641.56120,0
1736600400000,94505.10,94566.40,94290.00,94339.10,2857.301,1736603999999,269689968.13730,58755,1285.890,121376344.28710,0
1736604000000,94339.20,94596.10,94262.10,94568.10,2474.153,1736607599999,233652182.53630,56914,1365.941,128998435.75620,0
1736607600000,94568.10,94613.60,94321.00,94365.80,1787.472,1736611199999,168800873.04090,44051,826.363,78042556.05350,0
1736611200000,94365.90,94680.30,94251.00,94410.00,3634.879,1736614799999,343402534.36410,66953,1856.949,175410763.02870,0
1736614800000,94410.10,94414.40,93943.00,94116.40,5335.771,1736618399999,502368547.78690,96322,2369.564,223129788.78870,0
1736618400000,94116.50,94270.00,94071.80,94234.20,1544.170,1736621999999,145428983.69190,40412,875.167,82422889.58940,0
1736622000000,94234.20,94299.00,94028.20,94206.50,1623.012,1736625599999,152794471.50640,38632,836.578,78763283.77700,0
1736625600000,94206.50,94629.40,94150.90,94550.50,2753.613,1736629199999,259986257.81040,61483,1364.848,128850960.87120,0
1736629200000,94550.60,94988.00,94519.60,94891.50,4637.053,1736632799999,439332958.20170,84699,2574.063,243898713.12410,0
1736632800000,94891.50,94980.80,94522.00,94547.00,2474.888,1736636399999,234412191.03760,49770,1030.932,97651536.86210,0
1736636400000,94547.10,94714.40,94480.00,94562.50,1857.803,1736639999999,175721090.90610,44373,813.137,76917953.13610,0
