open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1737676800000,103864.00,104117.50,103373.90,103416.80,5121.512,1737680399999,531172960.57110,126313,2328.336,241496656.72850,0
1737680400000,103416.80,103848.20,103020.00,103184.80,4029.006,1737683999999,416662460.95280,120599,1953.810,202094777.59690,0
1737684000000,103184.80,103490.00,102900.10,102968.20,4142.633,1737687599999,427464716.57840,120319,1875.603,193574195.20710,0
1737687600000,102968.30,104289.90,102680.00,103842.60,11441.526,1737691199999,1185458203.06320,250017,5755.554,596357060.97480,0
1737691200000,103842.60,104900.10,103745.50,104580.10,5712.498,1737694799999,595685327.79210,155591,3281.000,342177967.19870,0
1737694800000,104580.00,105238.50,104500.00,105180.00,6211.329,1737698399999,651526883.91230,161871,3360.833,352610420.57730,0
1737698400000,105180.00,105331.20,104574.30,104956.00,5054.235,1737701999999,530083472.40080,121977,2126.038,223021031.91700,0
1737702000000,104956.10,105155.00,104612.60,104999.90,4498.611,1737705599999,471744214.06900,100300,2128.093,223199546.44340,0
1737705600000,104999.90,105595.60,104875.70,105454.30,6587.416,1737709199999,693622809.25290,143272,3414.098,359520325.23000,0
1737709200000,105454.30,105732.10,105021.00,105105.90,5699.958,1737712799999,600659657.06170,140152,2459.920,259287021.30660,0
1737712800000,105106.00,105390.00,105006.50,105368.80,3632.567,1737716399999,382158768.70590,100184,1926.426,202682664.10760,0
1737716400000,105368.80,105494.10,105171.70,105374.00,2301.899,1737719999999,242454412.02100,64556,1052.871,110899640.84630,0
1737720000000,105374.10,105560.00,105133.70,105484.40,3410.190,1737723599999,359255253.60420,87946,1786.200,188175996.85510,0
1737723600000,105484.40,105758.30,104911.20,105073.10,6300.054,1737727199999,662827623.95870,147594,2965.327,312059609.90690,0
1737727200000,105073.10,106307.60,104623.00,105722.60,17339.424,1737730799999,1830167223.32310,358191,9520.141,1004989573.39130,0
1737730800000,105722.60,105967.40,105202.50,105821.80,9486.843,1737734399999,1002514151.48330,260991,4446.230,469854405.52030,0
1737734400000,105821.30,106131.70,105533.00,105602.50,7887.621,1737737999999,835466902.96000,199484,3889.063,411980853.54480,0
1737738000000,105602.50,106655.00,105564.40,106414.20,9327.356,1737741599999,990792767.37160,228344,5166.198,548830190.03250,0
1737741600000,106414.10,107076.50,106033.00,106270.00,12958.250,1737745199999,1382260773.19350,290543,6793.471,724727427.59080,0
1737745200000,106270.10,106568.00,105633.10,105726.70,8833.021,1737748799999,936629720.42660,187658,4438.502,470761780.37670,0
1737748800000,105726.70,105733.40,104670.10,104813.00,11000.767,1737752399999,1157155013.21250,240901,5386.808,566711184.29630,0
1737752400000,104812.90,105341.00,104805.30,105074.80,5438.162,1737755999999,571530984.39280,136705,3094.279,325201042.67660,0
1737756000000,105074.70,105433.00,104657.00,104724.90,3783.239,1737759599999,397466502.57290,88914,1669.930,175503122.39710,0
1737759600000,104724.90,104882.80,104400.00,104808.10,5548.833,1737763199999,580362701.39380,132146,2574.955,269364993.42630,0
