open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1736726400000,94499.90,95934.50,94402.40,95274.70,14888.177,1736729999999,1419658230.21400,275859,7925.746,755714370.63130,0
1736730000000,95274.70,95363.70,94029.10,94176.70,11264.077,1736733599999,1066525409.79150,239496,5323.466,504011327.85250,0
1736733600000,94176.70,94467.40,93852.00,94164.10,8903.780,1736737199999,838078070.76880,164717,4118.921,387746663.93420,0
1736737200000,94164.00,94375.40,93920.00,94215.40,4700.919,1736740799999,442674996.83180,118656,2334.534,219871424.96990,0
1736740800000,94215.40,94878.00,94145.60,94455.30,6930.339,1736744399999,655279673.77460,134825,3058.892,289230604.16160,0
1736744400000,94455.30,94505.90,94020.00,94129.10,4393.584,1736747999999,414005878.08310,99298,2053.682,193504442.83150,0
1736748000000,94129.10,94298.00,93222.20,93604.00,11649.302,1736751599999,1091338154.22430,200341,5353.384,501472941.26720,0
1736751600000,93603.90,93931.90,93433.20,93557.90,6963.738,1736755199999,652204253.55120,148930,3760.383,352235802.55430,0
1736755200000,93557.90,93626.10,92854.40,93010.00,10170.107,1736758799999,947426300.66130,190143,4573.762,426093030.05330,0
1736758800000,93010.00,93164.20,92595.60,92802.70,10678.249,1736762399999,992108953.16470,209073,5450.463,506458560.65820,0
1736762400000,92802.60,92851.00,91344.00,91607.30,27052.738,1736765999999,2487806337.40160,395516,12168.018,1118644835.97000,0
1736766000000,91607.30,91757.10,90809.80,90827.50,21246.464,1736769599999,1938707391.97340,366016,9343.357,852849354.89520,0
1736769600000,90827.50,91312.70,90252.10,90713.90,25795.748,1736773199999,2341047764.75200,443447,11838.279,1074707785.59580,0
1736773200000,90713.90,91756.00,90553.50,91090.10,19235.995,1736776799999,1755585820.37600,334342,10065.329,918564184.08410,0
1736776800000,91090.10,92292.80,88909.00,91800.00,54033.209,1736780399999,4905461716.02700,754772,25336.018,2301888347.89410,0
1736780400000,91799.90,93055.00,91540.00,92093.60,28386.652,1736783999999,2621664632.29950,495970,14128.817,1304965745.87520,0
1736784000000,92093.70,92250.00,91220.10,91322.90,19894.064,1736787599999,1824803093.71200,352163,9395.973,862002539.79990,0
1736787600000,91322.90,92275.80,91207.80,91942.40,12537.110,1736791199999,1150556109.35830,258925,6886.262,631933940.03750,0
1736791200000,91942.50,92377.90,91555.00,92039.30,10199.594,1736794799999,937905373.12290,227792,4849.056,445920827.09940,0
1736794800000,92039.30,92501.50,91555.00,92274.80,12061.813,1736798399999,1110925623.35040,226017,6307.858,581014560.54660,0
1736798400000,92274.90,93761.00,91869.30,93541.90,14059.178,1736801999999,1306398196.93380,258595,7896.125,733630226.64080,0
1736802000000,93541.90,94433.70,93352.10,94160.70,13798.233,1736805599999,1295923611.23420,261475,6548.366,615181048.69920,0
1736805600000,94160.70,94681.10,94100.00,94360.10,7985.568,1736809199999,753889602.29470,152604,3584.433,338424008.14980,0
1736809200000,94360.10,94591.30,94143.70,94485.30,4321.852,1736812799999,407764414.92880,98479,2296.676,216717196.04220,0
