open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1737331200000,101311.50,101636.80,99501.00,99769.40,28026.263,1737334799999,2819285721.98110,657049,13161.065,1324013533.49450,0
1737334800000,99769.50,100965.40,99600.00,100666.20,20277.325,1737338399999,2031637753.13620,484077,11065.067,1108730602.92100,0
1737338400000,100666.20,102300.00,100559.80,101917.50,19416.590,1737341999999,1971010696.28420,369486,11426.225,1160140472.26020,0
1737342000000,101917.80,102200.00,101387.10,101874.50,11160.169,1737345599999,1135040915.74640,249794,6206.386,631277429.64740,0
1737345600000,101873.80,102792.80,101519.50,102195.30,6686.124,1737349199999,682724636.94140,188960,3675.374,375426348.94480,0
1737349200000,102195.30,102822.00,102089.60,102330.10,5655.610,1737352799999,579673617.96740,180380,2911.524,298445053.04690,0
1737352800000,102330.20,110000.00,102207.10,107554.00,55944.389,1737356399999,5977442744.24650,931883,29533.304,3153603823.91410,0
1737356400000,107551.30,109500.00,106946.20,107178.80,48311.254,1737359999999,5239509606.57200,962657,23887.436,2591249631.72070,0
1737360000000,107178.80,108411.80,107140.00,108332.00,11975.309,1737363599999,1292904053.94740,295073,6104.654,659073212.27830,0
1737363600000,108331.90,109300.80,107580.00,108159.20,16214.917,1737367199999,1758047050.39350,352359,8317.046,902079644.68260,0
1737367200000,108159.20,108770.00,107800.30,107992.70,8929.910,1737370799999,967452904.84420,205045,4220.562,457222079.28510,0
1737370800000,107992.70,108582.60,107800.10,108267.50,6386.283,1737374399999,691123467.48400,179517,3236.600,350324253.23770,0
1737374400000,108267.60,108756.60,105500.00,106956.60,34599.811,1737377999999,3694706367.33060,655103,16566.377,1769211427.94450,0
1737378000000,106957.20,108171.50,106694.20,107999.40,14310.319,1737381599999,1538644688.66580,364571,7788.859,837518139.56190,0
1737381600000,107999.40,108189.20,107322.60,107918.50,9285.753,1737385199999,1000890795.09070,265880,4590.576,494849293.15900,0
1737385200000,107918.40,108050.00,104500.00,105008.70,27471.726,1737388799999,2916976294.57810,575562,12086.324,1283969237.36170,0
1737388800000,105001.30,107082.80,103702.00,106685.20,33068.416,1737392399999,3486698275.63400,648890,17028.878,1796352519.50610,0
1737392400000,106685.10,106790.20,100138.20,102941.40,114317.327,1737395999999,11812019142.82040,1835112,54304.051,5610073197.97920,0
1737396000000,102943.50,104461.50,102691.20,103907.00,17040.214,1737399599999,1767093314.09000,437983,8645.153,896819178.97070,0
1737399600000,103907.10,103959.00,102726.00,103674.20,10448.278,1737403199999,1080370290.98200,281454,5092.984,526656792.70850,0
1737403200000,103674.30,104313.20,103330.10,103632.80,6414.879,1737406799999,666170199.57360,181135,3179.607,330189894.12760,0
1737406800000,103632.70,104060.00,102556.10,102586.00,5609.754,1737410399999,579990345.24120,156185,2499.667,258522280.88270,0
1737410400000,102586.00,103811.80,101829.30,103585.20,8178.396,1737413999999,840484825.85270,208855,4124.087,423909435.47820,0
1737414000000,103585.20,103679.00,101714.40,102247.60,10779.164,1737417599999,1106584285.91280,287383,5019.419,515095006.77390,0
