open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1736640000000,94562.40,94620.00,94384.30,94411.30,1823.794,1736643599999,172355152.33850,51513,916.017,86564791.15620,0
1736643600000,94411.30,94559.00,94260.00,94540.10,1706.626,1736647199999,161112694.99330,42516,935.650,88335350.27730,0
1736647200000,94540.10,94633.00,94429.10,94583.10,1340.459,1736650799999,126715797.03000,37083,690.160,65248137.41790,0
1736650800000,94583.00,94665.70,94362.50,94586.00,1254.494,1736654399999,118554015.28670,36459,598.747,56587062.99270,0
1736654400000,94586.00,94614.50,94451.10,94535.90,1126.405,1736657999999,106493529.35920,29566,465.885,44046251.45600,0
1736658000000,94536.00,94587.50,94446.50,94517.40,723.872,1736661599999,68420651.45710,23320,316.697,29934267.58210,0
1736661600000,94517.50,94578.80,94315.30,94324.00,1331.523,1736665199999,125730855.20680,32784,604.148,57048185.98550,0
1736665200000,94324.00,94409.80,94227.20,94291.30,1649.421,1736668799999,155558560.73930,37729,776.742,73261009.06630,0
1736668800000,94291.20,94359.50,94069.20,94143.10,2531.946,1736672399999,238488917.02910,50724,1173.353,110516084.26630,0
1736672400000,94143.20,94197.00,93661.10,93859.10,5890.657,1736675999999,553142666.95130,95195,2371.662,222703857.56130,0
1736676000000,93859.10,94027.00,93783.00,93972.20,3483.960,1736679599999,327168915.84610,61902,1801.035,169150372.71910,0
1736679600000,93972.20,94309.50,93966.00,94209.00,3548.493,1736683199999,334203400.53910,62664,2051.673,193208813.51140,0
1736683200000,94209.00,94582.00,94128.00,94292.10,4026.642,1736686799999,380059592.61050,70257,2123.296,200444735.08370,0
1736686800000,94292.10,94694.60,94256.00,94621.30,5275.261,1736690399999,498727269.31130,87054,2536.732,239806965.76120,0
1736690400000,94621.30,94949.80,94621.20,94765.70,5003.843,1736693999999,474452182.76680,96897,2495.169,236595527.36420,0
1736694000000,94765.80,95444.00,94628.90,95035.60,6845.352,1736697599999,650923621.23100,134640,3719.169,353695565.37460,0
1736697600000,95035.70,95100.00,94760.60,95008.00,2749.908,1736701199999,261002730.50760,71254,1272.355,120775633.30580,0
1736701200000,95008.00,95237.80,94925.00,95088.00,2745.170,1736704799999,261077987.42830,62074,1473.889,140188032.64500,0
1736704800000,95088.00,95278.00,94866.60,94956.70,2395.802,1736708399999,227773016.67820,54669,1148.596,109211583.78370,0
1736708400000,94956.80,95021.90,94527.80,94625.10,3458.558,1736711999999,327607252.42560,69752,1459.561,138260482.80020,0
1736712000000,94625.00,94777.20,94559.40,94655.90,2806.369,1736715599999,265741535.37540,52636,1504.332,142453403.53250,0
1736715600000,94655.90,94695.90,94257.00,94300.90,3143.836,1736719199999,296935660.14850,70618,1338.699,126456592.69390,0
1736719200000,94300.80,94326.30,93727.40,93913.90,7594.654,1736722799999,713649046.43920,129931,3718.772,349418142.17340,0
1736722800000,93914.00,94527.70,93901.50,94499.90,4841.088,1736726399999,456124578.13800,110511,2750.920,259204469.30410,0
