open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1736380800000,95014.00,95118.30,94766.60,95111.10,3231.024,1736384399999,306756139.46290,93843,1564.036,148497584.78340,0
1736384400000,95111.10,95358.70,94930.90,94953.40,3702.735,1736387999999,352250958.89770,91280,1827.787,173901753.98210,0
1736388000000,94953.40,95011.00,93405.30,94743.90,21031.092,1736391599999,1981079312.28010,343910,10430.457,982418183.32740,0
1736391600000,94743.90,94767.80,93971.10,93985.00,4816.372,1736395199999,454164487.54370,115024,1905.640,179691133.96260,0
1736395200000,93985.00,94447.20,93760.00,94371.90,4812.934,1736398799999,452765628.32370,105930,2615.196,246060998.11020,0
1736398800000,94371.90,94530.00,94226.80,94428.90,2424.103,1736402399999,228808284.45270,64420,1248.609,117857201.21010,0
1736402400000,94429.00,94582.00,94000.00,94061.00,3677.519,1736405999999,346718601.45030,86515,1736.938,163777126.87920,0
1736406000000,94060.90,94273.60,93156.00,93176.40,12166.397,1736409599999,1138345894.71100,203060,5237.413,490081503.73190,0
1736409600000,93176.50,93364.40,92700.00,92986.90,18074.938,1736413199999,1680949949.96780,302021,8318.295,773756235.92460,0
1736413200000,92987.00,93700.00,92926.60,93472.00,5819.112,1736416799999,543524537.48980,122250,3194.852,298408435.29150,0
1736416800000,93472.10,93625.90,92975.70,93422.50,5668.622,1736420399999,528871524.60820,125735,2691.070,251117635.78560,0
1736420400000,93422.60,93832.80,93167.80,93414.40,5511.471,1736423999999,515419699.04420,130243,2738.172,256115586.57800,0
1736424000000,93414.30,93650.00,93109.30,93378.90,4695.010,1736427599999,438560722.44750,118827,2396.104,223865170.63440,0
1736427600000,93378.90,93450.30,91800.00,91926.80,24393.857,1736431199999,2254194353.14640,412563,10243.885,946828858.18690,0
1736431200000,91926.80,92861.20,91747.00,92810.90,17252.744,1736434799999,1592432656.61350,365101,9221.030,851162248.46900,0
1736434800000,92811.00,94547.70,92607.20,94195.20,21394.539,1736438399999,2003654750.47880,389668,11025.705,1032633903.49900,0
1736438400000,94195.10,94644.80,93800.00,94210.30,14369.490,1736441999999,1353343363.22740,258647,6964.577,655969619.92780,0
1736442000000,94210.20,94250.00,92273.60,92656.50,17591.086,1736445599999,1637623164.99170,296189,7973.358,741864331.07720,0
1736445600000,92656.60,93210.90,92366.00,92986.90,11053.222,1736449199999,1025579440.99660,240744,5974.804,554535561.33670,0
1736449200000,92986.80,93259.40,91853.00,91858.30,11373.640,1736452799999,1051857693.48270,232951,4614.180,426816899.71460,0
1736452800000,91858.20,92340.10,91055.80,91856.60,24171.878,1736456399999,2214860513.91150,421864,10361.546,949977951.88440,0
1736456400000,91856.70,92457.50,91747.00,92065.90,7588.238,1736459999999,698987554.34450,174940,3638.063,335182635.92040,0
1736460000000,92065.70,92674.90,91596.00,92415.70,7298.341,1736463599999,672721857.06320,151610,3868.450,356667884.04990,0
1736463600000,92415.80,92643.00,91999.90,92505.90,5642.538,1736467199999,520940483.76160,128726,2819.811,260373447.63240,0
