open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1737590400000,103664.90,103777.40,103000.10,103274.90,7162.827,1737593999999,740339858.85750,178922,3197.009,330513821.59270,0
1737594000000,103274.80,103623.70,102544.80,102908.50,7302.688,1737597599999,752147090.08050,178738,3416.655,352031347.69410,0
1737597600000,102908.60,102964.60,102082.00,102625.40,10034.363,1737601199999,1027763748.35010,247567,4887.631,500681126.55500,0
1737601200000,102625.30,102970.50,102147.90,102417.00,6390.656,1737604799999,656151922.77930,129836,2780.868,285469511.41750,0
1737604800000,102417.10,102454.00,101550.40,102026.10,9345.393,1737608399999,952737277.59630,205988,4168.716,424989057.46140,0
1737608400000,102026.10,102619.00,101940.80,102508.80,5945.099,1737611999999,608308951.94220,124272,2734.953,279803541.82220,0
1737612000000,102508.80,102955.00,102183.40,102238.60,5448.574,1737615599999,559182914.58850,119894,2372.327,243495560.10700,0
1737615600000,102238.60,102753.00,102057.30,102668.40,3955.099,1737619199999,404835791.44940,105502,2194.191,224627958.47810,0
1737619200000,102668.30,102668.40,102010.30,102181.80,3785.996,1737622799999,387482766.60970,102202,1609.308,164698309.35580,0
1737622800000,102181.80,102445.80,101585.70,101635.90,5503.101,1737626399999,561085674.87130,134267,2388.843,243639307.22270,0
1737626400000,101635.80,102040.10,101211.00,101641.80,7150.297,1737629999999,726488188.00030,173791,3439.436,349518732.14070,0
1737630000000,101641.80,102150.00,101641.80,101909.20,4918.402,1737633599999,501249815.84590,121078,2382.378,242798998.21160,0
1737633600000,101909.20,102093.70,101374.00,101599.70,5500.635,1737637199999,559181282.23240,140188,2739.338,278514992.22360,0
1737637200000,101599.70,102699.80,101279.80,102472.90,10524.456,1737640799999,1073832348.75410,219339,5783.113,590285769.77490,0
1737640800000,102472.90,106000.00,101932.10,105167.70,51554.530,1737644399999,5385630233.06870,867357,27350.926,2855741861.96930,0
1737644400000,105167.70,105757.30,102600.00,105235.20,68664.369,1737647999999,7143911786.38160,1277768,33304.391,3466368203.01160,0
1737648000000,105235.20,106840.20,105005.00,105100.10,40038.132,1737651599999,4237881907.05950,829515,20165.100,2134837262.06670,0
1737651600000,105100.00,106197.90,104135.30,105899.50,17722.538,1737655199999,1862873921.88010,411627,8803.384,925703266.62440,0
1737655200000,105899.50,106103.80,105035.80,105375.80,10283.649,1737658799999,1084978751.42780,257389,4520.733,476991588.99020,0
1737658800000,105375.80,105455.60,103342.00,103713.70,15665.434,1737662399999,1635170263.58580,380687,7289.530,761113225.50150,0
1737662400000,103713.70,106387.40,102526.60,103219.10,87613.306,1737665999999,9175754331.40530,1479319,44644.249,4678076733.70940,0
1737666000000,103218.80,103360.70,102161.90,103025.20,16643.818,1737669599999,1711358069.77510,444189,8521.758,876523322.07600,0
1737669600000,103025.10,104674.20,102922.20,103936.60,12078.023,1737673199999,1254029674.86920,292654,5914.088,614016447.55200,0
1737673200000,103937.00,104501.40,103730.20,103864.10,4922.634,1737676799999,512628063.13880,134364,2329.824,242707015.58500,0
