open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1737936000000,102560.00,103216.50,101500.00,101670.60,17730.051,1737939599999,1814877058.79570,382138,7973.090,816657990.22380,0
1737939600000,101670.70,102020.00,101100.00,101244.10,14357.124,1737943199999,1458434758.58440,344328,6867.226,697755307.04550,0
1737943200000,101244.00,101638.60,100768.70,100940.70,11605.660,1737946799999,1173854437.37370,302559,5263.374,532507344.90190,0
1737946800000,100940.60,101827.80,100632.50,101349.20,8647.752,1737950399999,876166546.03470,189288,4406.449,446596204.92160,0
1737950400000,101349.10,101349.30,100210.00,100363.50,11908.601,1737953999999,1198572757.21770,260623,4750.010,478108990.65970,0
1737954000000,100363.50,100690.00,99656.00,100320.80,12377.669,1737957599999,1239717912.43280,275465,5750.961,576216333.96810,0
1737957600000,100320.70,100441.20,98660.40,98917.90,20254.575,1737961199999,2014010521.15690,424852,9014.920,896624374.97200,0
1737961200000,98918.00,99357.80,97680.00,98996.30,27833.626,1737964799999,2744264938.82760,571643,14268.347,1407198062.06310,0
1737964800000,98996.30,99309.20,98639.00,98986.70,10296.045,1737968399999,1018733294.70830,271148,4796.492,474668056.10070,0
1737968400000,98986.70,99495.00,98745.50,99365.90,7775.640,1737971999999,770976185.32460,204500,3950.526,391753772.15710,0
1737972000000,99365.90,99400.00,98200.00,98357.70,9095.868,1737975599999,898239468.61430,224251,4177.670,412512341.56540,0
1737975600000,98357.70,99315.70,98275.30,98700.00,8427.128,1737979199999,832938879.20510,207151,3816.053,377161229.86770,0
1737979200000,98700.10,100860.30,98666.00,100567.70,15837.732,1737982799999,1581249772.66100,307086,9041.736,903071488.84340,0
1737982800000,100567.60,101640.60,99927.30,100440.00,23154.005,1737986399999,2335565721.99220,512246,10373.884,1046620626.78010,0
1737986400000,100440.00,102267.80,100050.00,101862.70,22935.871,1737989999999,2321126337.22200,508140,12441.529,1259282952.04880,0
1737990000000,101862.70,102065.00,100800.00,101070.80,18132.159,1737993599999,1840059869.49880,405142,8319.598,844384279.42200,0
1737993600000,101070.80,101207.10,99502.00,99708.00,19450.604,1737997199999,1950417921.67310,434791,8465.107,848626311.86460,0
1737997200000,99708.00,100019.40,99013.40,99120.00,12982.119,1738000799999,1291784460.10130,317859,6488.007,645702155.82820,0
1738000800000,99120.10,99728.60,98820.60,99159.10,7982.808,1738004399999,792192381.97880,224554,4146.901,411596838.37280,0
1738004400000,99159.10,99917.10,99144.30,99660.40,6739.761,1738007999999,670786233.05470,190264,3620.417,360360877.35770,0
1738008000000,99660.30,101715.90,99548.90,101349.10,12759.566,1738011599999,1285581522.08340,282266,6579.014,662757071.61550,0
1738011600000,101349.10,102423.30,100905.00,101306.90,15359.477,1738015199999,1562873994.00310,321524,7125.185,724993095.57080,0
1738015200000,101306.80,101919.60,101217.60,101585.10,4089.441,1738018799999,415368410.54050,105121,1990.545,202218566.38830,0
1738018800000,101585.10,102127.00,101585.10,102021.30,5956.592,1738022399999,606764275.98990,133206,3329.460,339144313.41670,0
