open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1735862400000,96967.60,97045.10,96760.00,96799.90,3127.288,1735865999999,303029424.01130,61017,1345.345,130351037.93160,0
1735866000000,96800.00,96988.00,96622.00,96960.50,3060.294,1735869599999,296164644.30840,64543,1556.729,150677053.07990,0
1735869600000,96960.60,97325.70,96825.00,96938.00,3661.927,1735873199999,355625828.60210,74006,1804.573,175271808.42020,0
1735873200000,96938.10,97065.80,96785.70,97019.10,1539.117,1735876799999,149200027.57890,43945,719.291,69735544.48400,0
1735876800000,97019.10,97034.90,96721.90,96779.20,2087.706,1735880399999,202230495.25170,50386,930.225,90103925.23540,0
1735880400000,96779.30,96833.90,96555.00,96727.30,3071.717,1735883999999,296948308.33610,61758,1386.733,134071883.23790,0
1735884000000,96727.30,96884.60,96460.40,96504.80,2913.301,1735887599999,281544950.63870,62320,1281.423,123861355.95680,0
1735887600000,96504.70,96614.80,96236.60,96275.00,6420.965,1735891199999,618919783.26480,93069,2401.030,231466130.76480,0
1735891200000,96275.10,96497.00,96068.00,96090.60,5565.314,1735894799999,535633452.44600,90745,2659.544,255982889.84550,0
1735894800000,96090.60,96673.80,96061.50,96511.80,4941.962,1735898399999,476636991.40260,89714,2551.135,246013569.53100,0
1735898400000,96511.80,96609.90,96362.30,96443.90,2275.109,1735901999999,219472920.80760,53409,1089.325,105085691.77850,0
1735902000000,96443.80,96788.00,96439.50,96710.50,3327.347,1735905599999,321661236.70780,65588,1851.877,179008431.86670,0
1735905600000,96710.40,96886.10,96615.30,96615.40,3329.887,1735909199999,322161919.31530,65854,1380.028,133533552.45370,0
1735909200000,96615.30,96797.60,96422.50,96464.10,4620.659,1735912799999,446214211.17740,101151,2198.089,212281633.26120,0
1735912800000,96464.00,97321.00,96464.00,96970.40,12345.567,1735916399999,1196727244.04410,230412,6409.896,621358820.87170,0
1735916400000,96970.40,97637.70,96707.30,97479.50,13608.294,1735919999999,1323288801.25100,275449,7144.494,694911536.24880,0
1735920000000,97479.60,98423.00,97353.60,97822.30,16372.957,1735923599999,1604315836.03660,297731,8566.197,839387928.22040,0
1735923600000,97822.40,98259.80,97784.30,97986.80,5541.175,1735927199999,543250089.00670,129167,3075.772,301542992.38100,0
1735927200000,97986.80,98665.00,97955.00,98483.70,6684.239,1735930799999,657531048.74410,130927,3574.172,351627106.88770,0
1735930800000,98483.70,98949.00,98451.90,98545.50,7942.652,1735934399999,784083267.68380,139949,4122.397,406992424.97710,0
1735934400000,98545.60,98705.00,98248.50,98269.50,5463.411,1735937999999,537802563.72250,108428,2836.503,279216991.72420,0
1735938000000,98269.50,98383.20,98143.60,98222.70,2800.300,1735941599999,275089910.61810,59295,1573.995,154628587.39730,0
1735941600000,98222.60,98481.10,98200.00,98258.80,2056.984,1735945199999,202275343.86760,46795,960.625,94469107.75810,0
1735945200000,98258.80,98341.00,98028.50,98145.70,2462.502,1735948799999,241699969.49810,51845,1216.252,119376957.36530,0
