open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1738022400000,102021.30,102846.10,101727.80,101812.50,8504.010,1738025999999,869986757.20010,200790,3985.634,407833820.56900,0
1738026000000,101812.50,101950.00,101319.60,101319.60,5374.235,1738029599999,546193505.97230,123192,2276.212,231357804.53150,0
1738029600000,101319.70,102387.50,101263.00,102339.70,6337.549,1738033199999,645299734.69830,158532,3633.936,370013050.53030,0
1738033200000,102339.70,102843.20,101976.30,102582.70,5750.234,1738036799999,589079211.35010,144591,2906.112,297857041.35760,0
1738036800000,102582.70,103325.30,102541.00,102865.10,7648.240,1738040399999,787546182.61710,160137,4078.459,419975268.06980,0
1738040400000,102865.10,103295.50,102753.70,102969.00,3932.274,1738043999999,405178457.20260,97478,1893.196,195081134.08200,0
1738044000000,102969.10,103157.80,102558.00,102697.70,3690.239,1738047599999,379372695.23370,93357,1513.461,155597887.32480,0
1738047600000,102697.60,103282.40,102473.30,102753.80,5677.141,1738051199999,584103374.70370,131471,2583.355,265826216.90660,0
1738051200000,102754.30,102982.80,102556.10,102806.90,3670.795,1738054799999,377222261.89610,101679,1791.294,184072160.36470,0
1738054800000,102806.90,102932.00,102352.30,102925.20,4274.855,1738058399999,438825257.74760,103677,2175.605,223396948.66150,0
1738058400000,102925.10,103151.00,102553.50,102707.80,3796.655,1738061999999,390593734.04060,85950,1942.107,199808960.64440,0
1738062000000,102707.80,102899.40,102518.00,102717.90,2410.598,1738065599999,247588590.49800,68767,1140.004,117094580.60570,0
1738065600000,102717.90,102941.90,102400.00,102554.20,3566.766,1738069199999,366117133.05850,97121,1496.413,153606307.43200,0
1738069200000,102554.20,102894.60,102422.20,102549.80,3167.910,1738072799999,325189432.76360,87330,1585.437,162738889.27970,0
1738072800000,102549.70,102877.40,101770.50,102599.90,17367.693,1738076399999,1777174711.79060,371304,8593.150,879368539.26820,0
1738076400000,102600.00,103797.00,102443.80,102730.60,17712.447,1738079999999,1825870015.23280,385927,9005.645,928602766.01430,0
1738080000000,102730.60,102870.30,101850.00,102211.80,11332.929,1738083599999,1158925526.26530,265671,5658.032,578623066.09440,0
1738083600000,102211.80,103065.90,102170.30,102525.20,9048.729,1738087199999,929001282.09550,202024,4396.479,451313393.86800,0
1738087200000,102525.30,103089.90,102123.90,102161.10,8192.323,1738090799999,841071675.77550,179937,4222.338,433475427.86740,0
1738090800000,102161.00,102624.00,101778.00,102368.70,6720.676,1738094399999,686448250.57030,160352,3061.245,312662407.61880,0
1738094400000,102368.70,102495.00,101195.20,101226.30,8239.896,1738097999999,838422357.25680,177283,3487.006,354908056.76660,0
1738098000000,101226.30,101489.00,100240.20,100298.70,10624.425,1738101599999,1072005515.94130,233719,4949.698,499708749.19580,0
1738101600000,100298.70,101379.20,100235.00,101220.40,8205.542,1738105199999,826873549.06120,193785,4618.746,465408659.53760,0
1738105200000,101220.40,101400.00,100700.00,101279.60,4671.100,1738108799999,472357097.68980,122784,2147.062,217120671.52660,0
