open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1738281600000,104676.90,104982.20,104356.10,104844.60,5641.434,1738285199999,590241274.50640,117801,2788.958,291862780.68160,0
1738285200000,104844.60,104871.30,104362.00,104693.30,3146.051,1738288799999,329040234.39520,77171,1440.567,150684389.49600,0
1738288800000,104693.40,104820.00,104204.50,104300.10,3909.022,1738292399999,408135396.29900,96550,2104.152,219691490.74180,0
1738292400000,104300.00,104346.10,103880.00,104286.70,6899.153,1738295999999,718224656.60520,125421,2985.655,310821723.32000,0
1738296000000,104286.60,104522.70,103926.40,103977.70,3580.472,1738299599999,373178391.97490,87195,1656.915,172698548.39130,0
1738299600000,103977.80,104450.00,103970.70,104274.80,2740.542,1738303199999,285800755.14140,67006,1514.138,157882237.06850,0
1738303200000,104274.70,104710.00,104250.60,104468.10,3109.419,1738306799999,324996086.43900,77812,1708.937,178612558.29320,0
1738306800000,104468.10,104776.40,103982.30,104160.10,5858.806,1738310399999,611326205.34570,101725,2586.439,269870002.24100,0
1738310400000,104160.00,104330.40,103982.90,103990.10,4387.290,1738313999999,456825757.47390,96652,2283.444,237763053.01600,0
1738314000000,103990.10,104299.70,103888.60,104221.90,3036.230,1738317599999,316018711.49440,83996,1591.886,165701545.17480,0
1738317600000,104221.90,104408.20,104037.90,104249.00,1891.851,1738321199999,197190176.63820,52769,922.633,96170162.93460,0
1738321200000,104249.10,104821.80,104249.00,104691.90,5474.033,1738324799999,572686825.52690,121752,2883.577,301669416.81760,0
1738324800000,104692.00,104890.00,104492.20,104665.30,3983.194,1738328399999,416893660.89700,92066,1748.207,183006208.60090,0
1738328400000,104665.20,104989.60,104510.70,104631.60,5055.353,1738331999999,529563504.92640,119260,2446.443,256280384.06490,0
1738332000000,104631.60,104824.60,104050.00,104407.50,7253.396,1738335599999,757301038.57900,169683,3707.850,387142890.28480,0
1738335600000,104408.20,106000.00,104408.10,105407.00,20028.001,1738339199999,2109760040.42570,343740,10950.348,1153627639.71530,0
1738339200000,105406.90,105537.00,104653.10,105041.60,10023.187,1738342799999,1053054783.77370,188867,4844.041,508968132.57810,0
1738342800000,105041.50,105051.20,104450.00,104538.90,5280.087,1738346399999,553006150.28900,119706,2403.244,251733482.49670,0
1738346400000,104538.90,104786.80,102562.10,102600.10,23197.236,1738349999999,2399768591.92800,421536,10237.476,1058355959.06420,0
1738350000000,102600.00,102979.00,102100.00,102275.80,15609.920,1738353599999,1599690890.92470,344514,8011.262,821129274.33850,0
1738353600000,102275.70,102300.00,101562.10,101647.50,17066.361,1738357199999,1739499895.96450,310082,8139.488,829648888.26340,0
1738357200000,101647.50,102111.00,101509.00,102099.90,7539.295,1738360799999,767327732.95460,155718,4279.113,435546256.07540,0
1738360800000,102100.00,102443.90,101867.70,102212.90,4744.407,1738364399999,484815994.01400,107990,2285.363,233548634.48440,0
1738364400000,102212.80,102390.50,101900.50,102379.70,2783.077,1738367999999,284280243.38830,75627,1441.026,147209220.99570,0
