open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1735689600000,93548.80,94449.20,93460.20,94363.60,5744.609,1735693199999,539615914.46460,105263,3278.334,308056781.54270,0
1735693200000,94363.60,94363.70,93545.00,93588.00,3991.464,1735696799999,374890760.68150,83154,1523.590,143102585.09570,0
1735696800000,93587.90,94082.40,93561.80,94064.40,2297.236,1735700399999,215473738.81920,60996,1300.814,122017960.64470,0
1735700400000,94064.40,94070.20,93692.60,93810.00,1928.710,1735703999999,181033356.93060,44672,868.352,81494765.07660,0
1735704000000,93810.00,93810.10,93502.00,93545.00,2241.616,1735707599999,209948892.46970,46972,893.305,83664963.85360,0
1735707600000,93544.90,93914.70,93520.30,93760.00,2482.025,1735711199999,232669185.29130,43059,1501.761,140784316.34840,0
1735711200000,93760.00,93760.00,93533.30,93734.20,1970.927,1735714799999,184556536.19590,38487,1024.494,95935931.54950,0
1735714800000,93734.20,93785.40,93627.70,93660.70,1157.915,1735718399999,108499617.94320,28635,522.894,48997752.65780,0
1735718400000,93660.70,93735.20,93258.80,93398.20,3525.325,1735721999999,329481802.54960,64165,1403.589,131192525.44100,0
1735722000000,93398.20,93462.90,92796.50,93382.10,8669.812,1735725599999,807428891.85900,141598,3928.791,365976490.27010,0
1735725600000,93382.10,93510.00,93250.10,93307.70,2989.110,1735729199999,279187393.39030,58506,1348.620,125972460.98510,0
1735729200000,93307.80,93692.30,93160.00,93420.10,3820.741,1735732799999,357026122.85810,71857,1974.735,184550455.33790,0
1735732800000,93420.10,93967.90,93375.00,93788.30,4760.931,1735736399999,446223971.76640,81643,2587.981,242564020.53700,0
1735736400000,93788.40,94035.40,93570.00,93995.20,3460.306,1735739999999,324528486.81700,75938,1739.339,163172547.59460,0
1735740000000,93995.30,94430.00,93622.70,94147.20,9401.935,1735743599999,884544309.54810,164728,4734.803,445555671.59700,0
1735743600000,94147.20,94489.50,93854.40,94409.90,4503.897,1735747199999,424177001.86470,95466,2479.455,233596227.02530,0
1735747200000,94409.90,94475.00,93900.00,94070.10,4168.835,1735750799999,392545347.81650,95832,1819.792,171361243.98190,0
1735750800000,94070.10,94180.00,93729.20,94123.70,3256.958,1735754399999,305949052.03240,78198,1586.151,149019665.91870,0
1735754400000,94123.60,94375.10,93918.60,94321.60,2460.722,1735757999999,231803151.25430,59529,1392.669,131211914.39350,0
1735758000000,94321.60,94823.20,94129.70,94612.10,5021.183,1735761599999,474534701.62280,94070,2954.962,279310218.91540,0
1735761600000,94612.10,94850.00,94561.70,94767.30,2694.085,1735765199999,255181294.87930,65573,1296.418,122805002.13420,0
1735765200000,94767.30,95161.20,94661.00,94962.40,5078.627,1735768799999,481875485.12240,88563,2825.659,268138738.78550,0
1735768800000,94962.40,94985.60,94662.50,94770.60,2550.915,1735772399999,241835811.19730,50677,1122.402,106406137.55780,0
1735772400000,94770.50,94940.00,94522.10,94580.90,3058.776,1735775999999,289604552.40090,66779,1603.571,151831100.21690,0
